Driver,LapTime
NOR,85.952
NOR,98.255
NOR,96.899
NOR,82.712
NOR,83.473
NOR,82.69
NOR,83.03
NOR,116.751
NOR,104.336
NOR,81.94
NOR,106.937
NOR,80.794
NOR,116.348
NOR,110.04
NOR,80.95
NOR,105.89
NOR,84.917
NOR,83.385
NOR,82.989
NOR,95.888
NOR,92.487
NOR,88.124
NOR,83.604
NOR,85.274
VER,107.564
VER,82.21
VER,121.533
VER,81.08
VER,107.397
VER,100.261
VER,80.366
VER,84.588
VER,88.706
VER,84.918
BOR,96.609
BOR,83.007
BOR,133.666
BOR,112.487
BOR,102.132
BOR,81.99
BOR,129.047
BOR,105.317
BOR,81.668
BOR,89.097
BOR,81.921
BOR,128.453
BOR,134.238
BOR,88.289
BOR,86.275
BOR,85.915
BOR,85.397
BOR,85.884
BOR,110.402
BOR,91.203
BOR,101.805
BOR,95.28
HAD,120.376
HAD,82.211
HAD,81.702
HAD,145.454
HAD,116.055
HAD,120.164
HAD,81.579
HAD,120.62
HAD,80.941
HAD,146.054
HAD,109.13
HAD,80.95
HAD,99.195
HAD,84.386
HAD,84.68
HAD,93.426
HAD,84.046
HAD,84.313
HAD,92.501
HAD,114.152
HAD,85.909
HAD,85.188
HAD,84.617
GAS,84.979
GAS,118.344
GAS,83.427
GAS,121.779
GAS,82.83
GAS,115.416
GAS,82.404
GAS,119.277
GAS,82.514
GAS,105.391
GAS,82.774
GAS,126.352
GAS,82.167
PER,118.806
ANT,121.806
ANT,96.825
ANT,81.426
ANT,121.376
ANT,100.591
ANT,80.801
ANT,101.473
ANT,80.227
ANT,135.143
ANT,112.545
ANT,79.943
ANT,131.386
ANT,84.65
ANT,84.194
ANT,84.089
ANT,84.045
ANT,84.053
ANT,84.024
ANT,83.756
ANT,83.712
ANT,83.689
ANT,84.61
ANT,88.659
ANT,84.424
ANT,84.89
ANT,144.955
ALO,130.778
ALO,108.744
ALO,85.883
ALO,111.854
ALO,85.552
ALO,112.933
ALO,84.939
ALO,116.633
ALO,105.175
ALO,111.908
ALO,125.677
ALO,116.038
ALO,84.662
ALO,100.891
LEC,128.422
LEC,110.132
LEC,82.215
LEC,103.795
LEC,81.478
LEC,127.328
LEC,95.376
LEC,81.814
LEC,104.289
LEC,122.784
LEC,103.54
LEC,97.739
LEC,80.38
LEC,120.077
LEC,80.291
LEC,117.649
LEC,80.346
LEC,121.036
LEC,84.422
LEC,88.284
LEC,84.394
LEC,119.059
LEC,92.145
LEC,96.129
LEC,84.035
STR,124.535
STR,127.94
STR,87.214
STR,117.642
STR,85.816
STR,143.157
STR,85.861
STR,144.632
STR,127.773
STR,119.508
ALB,115.627
ALB,85.119
ALB,84.454
ALB,118.481
ALB,83.557
ALB,114.408
ALB,99.999
ALB,82.86
ALB,125.605
ALB,83.155
ALB,107.178
ALB,81.847
ALB,132.339
ALB,115.943
ALB,81.978
ALB,128.316
ALB,101.018
ALB,124.621
ALB,85.891
ALB,86.529
ALB,109.096
ALB,94.586
ALB,86.91
ALB,87.244
ALB,108.67
ALB,86.648
ALB,106.891
ALB,92.2
HUL,83.262
HUL,115.622
HUL,82.215
HUL,117.177
HUL,81.757
HUL,123.0
HUL,95.106
HUL,82.063
HUL,113.539
HUL,92.322
HUL,81.431
HUL,123.721
HUL,93.896
HUL,81.868
HUL,96.839
HUL,81.351
HUL,110.058
HUL,85.323
HUL,84.757
HUL,84.679
HUL,86.522
HUL,85.525
HUL,85.376
HUL,85.221
HUL,86.671
HUL,123.969
HUL,90.701
HUL,85.791
HUL,85.15
LAW,107.608
LAW,82.637
LAW,142.902
LAW,82.019
LAW,119.837
LAW,114.039
LAW,82.028
LAW,106.537
LAW,81.358
LAW,118.975
LAW,117.045
LAW,82.54
LAW,139.433
LAW,96.983
LAW,85.756
LAW,85.803
LAW,86.033
LAW,85.51
LAW,85.73
LAW,86.46
LAW,86.062
LAW,108.891
LAW,85.981
LAW,85.604
LAW,85.424
OCO,145.674
OCO,85.13
OCO,116.007
OCO,84.249
OCO,114.655
OCO,83.225
OCO,121.129
OCO,82.597
OCO,125.145
OCO,104.658
OCO,81.179
OCO,122.207
OCO,131.21
OCO,81.449
OCO,141.654
OCO,86.78
OCO,86.503
OCO,86.081
OCO,85.601
OCO,86.591
OCO,128.82
OCO,96.762
OCO,86.933
OCO,84.874
LIN,124.342
LIN,101.026
LIN,82.961
LIN,112.459
LIN,145.127
LIN,138.315
LIN,114.393
LIN,81.838
LIN,119.227
LIN,81.111
LIN,130.827
LIN,108.941
LIN,80.922
LIN,122.959
LIN,86.801
LIN,86.097
LIN,85.664
LIN,86.079
LIN,85.975
LIN,86.205
LIN,85.518
LIN,86.056
LIN,110.072
LIN,87.943
LIN,85.742
LIN,85.619
LIN,126.679
COL,120.516
COL,83.976
COL,131.562
COL,83.199
COL,133.372
COL,83.139
COL,138.774
COL,83.617
COL,110.796
COL,115.107
COL,82.779
COL,82.619
COL,133.999
COL,85.772
COL,86.103
COL,85.609
COL,85.941
COL,110.164
COL,86.098
COL,85.943
COL,85.462
COL,136.656
HAM,81.506
HAM,132.383
HAM,92.636
HAM,80.903
HAM,121.298
HAM,81.355
HAM,122.877
HAM,99.347
HAM,80.901
HAM,128.248
HAM,80.637
HAM,111.931
HAM,100.315
HAM,80.119
HAM,141.281
HAM,125.959
HAM,100.101
HAM,80.05
HAM,128.003
HAM,113.659
HAM,84.802
HAM,84.483
HAM,94.387
HAM,97.885
HAM,83.961
HAM,84.381
HAM,84.432
SAI,119.331
SAI,93.504
SAI,107.369
SAI,104.676
SAI,82.552
SAI,122.25
SAI,82.253
SAI,116.963
SAI,92.37
RUS,113.165
RUS,81.3
RUS,118.585
RUS,80.984
RUS,123.699
RUS,80.049
RUS,146.994
RUS,106.206
RUS,147.361
RUS,100.246
RUS,123.196
RUS,84.428
RUS,84.314
RUS,83.469
RUS,83.298
RUS,83.461
RUS,83.507
RUS,83.208
RUS,83.138
RUS,83.802
RUS,84.4
RUS,83.827
RUS,136.479
RUS,148.264
BOT,138.632
BOT,85.433
BOT,115.397
BOT,110.894
BOT,85.249
BOT,108.898
BOT,103.408
BOT,83.66
BOT,121.785
BOT,118.318
BOT,84.015
BOT,145.617
BOT,87.677
BOT,87.886
BOT,88.143
BOT,89.235
BOT,87.522
BOT,90.609
BOT,88.689
BOT,98.749
BOT,100.822
BOT,88.253
BOT,89.192
BOT,90.224
BOT,149.202
PIA,129.455
PIA,102.409
PIA,81.673
PIA,129.361
PIA,81.076
PIA,125.638
PIA,80.638
PIA,116.202
PIA,80.85
PIA,103.616
PIA,79.729
PIA,128.799
PIA,84.906
PIA,85.21
PIA,84.594
PIA,84.648
PIA,84.884
PIA,96.569
PIA,98.09
PIA,100.092
PIA,91.0
PIA,83.927
BEA,113.957
BEA,104.593
BEA,83.86
BEA,134.022
BEA,83.738
BEA,122.676
BEA,82.778
BEA,127.546
BEA,82.607
BEA,110.225
BEA,81.326
BEA,144.141
BEA,106.171
BEA,146.64
BEA,144.67
BEA,86.419
BEA,85.957
BEA,86.101
BEA,85.862
BEA,86.486
BEA,86.616
BEA,86.701
BEA,87.954
BEA,108.459
BEA,86.0
BEA,85.907
BEA,85.869
BEA,130.756
